FIPS,year,bachelorsOrMore,someCollege,lessThanHSD,HSDonly
35028,2010.0,0.64,0.222,0.028,0.11
35029,1970.0,0.072,0.081,0.599,0.248
35029,1980.0,0.107,0.107,0.43,0.356
35029,1990.0,0.111,0.167,0.412,0.31
35029,2e3,0.104,0.195,0.402,0.299
35029,2010.0,0.139,0.231,0.305,0.325
35031,1970.0,0.082,0.08,0.603,0.236
35031,1980.0,0.107,0.117,0.488,0.288
35031,1990.0,0.111,0.177,0.415,0.297
35031,2e3,0.12,0.254,0.348,0.278
35031,2010.0,0.114,0.286,0.272,0.328
35033,1970.0,0.04,0.046,0.745,0.169
35033,1980.0,0.099,0.061,0.559,0.281
35033,1990.0,0.142,0.128,0.403,0.326
35033,2e3,0.155,0.226,0.302,0.317
35033,2010.0,0.08,0.317,0.198,0.406
35035,1970.0,0.133,0.13,0.35,0.387
35035,1980.0,0.147,0.202,0.229,0.422
35035,1990.0,0.15,0.336,0.184,0.33
35035,2e3,0.154,0.364,0.19,0.292
35035,2010.0,0.172,0.372,0.155,0.301
35037,1970.0,0.083,0.091,0.547,0.279
35037,1980.0,0.123,0.119,0.403,0.354
35037,1990.0,0.099,0.195,0.297,0.408
35037,2e3,0.137,0.234,0.262,0.368
35037,2010.0,0.138,0.317,0.186,0.359
35039,1970.0,0.057,0.053,0.649,0.241
35039,1980.0,0.101,0.105,0.436,0.357
35039,1990.0,0.103,0.229,0.341,0.327
35039,2e3,0.154,0.263,0.27,0.313
35039,2010.0,0.155,0.325,0.208,0.312
35041,1970.0,0.119,0.141,0.487,0.252
35041,1980.0,0.162,0.181,0.354,0.303
35041,1990.0,0.181,0.267,0.339,0.214
35041,2e3,0.226,0.289,0.248,0.237
35041,2010.0,0.228,0.324,0.194,0.254
35043,1970.0,0.095,0.064,0.606,0.235
35043,1980.0,0.149,0.167,0.33,0.355
35043,1990.0,0.191,0.291,0.207,0.311
35043,2e3,0.248,0.326,0.14,0.286
35043,2010.0,0.286,0.358,0.091,0.264
35045,1970.0,0.088,0.121,0.491,0.3
35045,1980.0,0.114,0.165,0.349,0.373
35045,1990.0,0.123,0.261,0.308,0.307
35045,2e3,0.135,0.328,0.232,0.305
35045,2010.0,0.152,0.349,0.176,0.322
35047,1970.0,0.103,0.091,0.632,0.174
35047,1980.0,0.153,0.134,0.441,0.272
35047,1990.0,0.162,0.232,0.316,0.29
35047,2e3,0.212,0.277,0.255,0.256
35047,2010.0,0.199,0.325,0.177,0.299
35049,1970.0,0.165,0.133,0.395,0.307
35049,1980.0,0.272,0.182,0.242,0.304
35049,1990.0,0.323,0.267,0.174,0.236
35049,2e3,0.369,0.279,0.155,0.197
35049,2010.0,0.399,0.265,0.124,0.212
35051,1970.0,0.072,0.094,0.632,0.202
35051,1980.0,0.069,0.13,0.457,0.344
35051,1990.0,0.085,0.205,0.363,0.348
35051,2e3,0.131,0.316,0.239,0.314
35051,2010.0,0.189,0.303,0.153,0.355
35053,1970.0,0.095,0.076,0.548,0.281
35053,1980.0,0.157,0.141,0.364,0.338
35053,1990.0,0.171,0.194,0.328,0.306
35053,2e3,0.194,0.237,0.279,0.291
35053,2010.0,0.192,0.251,0.222,0.336
35055,1970.0,0.093,0.071,0.613,0.222
35055,1980.0,0.134,0.17,0.372,0.324
35055,1990.0,0.185,0.237,0.282,0.297
35055,2e3,0.259,0.266,0.209,0.266
35055,2010.0,0.289,0.335,0.134,0.242
35057,1970.0,0.063,0.094,0.614,0.229
35057,1980.0,0.095,0.098,0.416,0.391
35057,1990.0,0.109,0.232,0.274,0.386
35057,2e3,0.144,0.296,0.229,0.33
35057,2010.0,0.162,0.335,0.172,0.332
35059,1970.0,0.082,0.111,0.499,0.309
35059,1980.0,0.107,0.102,0.378,0.413
35059,1990.0,0.12,0.17,0.364,0.346
35059,2e3,0.13,0.23,0.201,0.439
35059,2010.0,0.19,0.254,0.197,0.359
35061,1970.0,0.069,0.072,0.552,0.307
35061,1980.0,0.102,0.145,0.357,0.395
35061,1990.0,0.121,0.268,0.267,0.344
35061,2e3,0.148,0.291,0.239,0.323
35061,2010.0,0.165,0.334,0.194,0.307
36000,1970.0,0.119,0.096,0.473,0.312
36000,1980.0,0.179,0.143,0.337,0.341
36000,1990.0,0.231,0.222,0.252,0.295
36000,2e3,0.274,0.239,0.209,0.278
36000,2010.0,0.337,0.248,0.146,0.269
36001,1970.0,0.138,0.104,0.436,0.322
36001,1980.0,0.223,0.154,0.283,0.34
36001,1990.0,0.283,0.234,0.191,0.292
36001,2e3,0.333,0.26,0.137,0.27
36001,2010.0,0.387,0.272,0.075,0.265
36003,1970.0,0.113,0.136,0.422,0.329
36003,1980.0,0.136,0.162,0.32,0.382
36003,1990.0,0.156,0.228,0.231,0.385
36003,2e3,0.172,0.264,0.168,0.396
36003,2010.0,0.191,0.289,0.119,0.401
36005,1970.0,0.062,0.058,0.603,0.277
36005,1980.0,0.091,0.107,0.492,0.31
36005,1990.0,0.122,0.181,0.415,0.282
36005,2e3,0.146,0.218,0.377,0.258
36005,2010.0,0.183,0.242,0.298,0.277
36007,1970.0,0.112,0.109,0.405,0.374
36007,1980.0,0.156,0.149,0.306,0.389
36007,1990.0,0.207,0.253,0.211,0.329
36007,2e3,0.227,0.284,0.162,0.327
36007,2010.0,0.262,0.303,0.105,0.33
36009,1970.0,0.073,0.113,0.477,0.337
36009,1980.0,0.107,0.138,0.352,0.403
36009,1990.0,0.128,0.215,0.255,0.403
36009,2e3,0.149,0.251,0.188,0.412
36009,2010.0,0.18,0.291,0.118,0.412
36011,1970.0,0.079,0.104,0.483,0.335
36011,1980.0,0.109,0.142,0.377,0.372
36011,1990.0,0.13,0.251,0.267,0.352
36011,2e3,0.155,0.276,0.209,0.359
36011,2010.0,0.202,0.321,0.129,0.348
36013,1970.0,0.075,0.108,0.469,0.348
36013,1980.0,0.118,0.146,0.342,0.394
36013,1990.0,0.142,0.24,0.256,0.362
36013,2e3,0.169,0.278,0.188,0.365
36013,2010.0,0.211,0.315,0.12,0.354
36015,1970.0,0.101,0.101,0.412,0.385
36015,1980.0,0.133,0.142,0.305,0.42
36015,1990.0,0.154,0.251,0.228,0.367
36015,2e3,0.186,0.274,0.179,0.361
36015,2010.0,0.229,0.311,0.106,0.354
36017,1970.0,0.087,0.103,0.462,0.349
36017,1980.0,0.12,0.133,0.355,0.392
36017,1990.0,0.131,0.231,0.245,0.393
36017,2e3,0.144,0.262,0.194,0.399
36017,2010.0,0.172,0.297,0.136,0.394
36019,1970.0,0.093,0.096,0.497,0.314
36019,1980.0,0.141,0.158,0.363,0.338
36019,1990.0,0.165,0.24,0.258,0.337
36019,2e3,0.178,0.251,0.236,0.335
36019,2010.0,0.224,0.274,0.147,0.355
36021,1970.0,0.081,0.094,0.497,0.328
36021,1980.0,0.138,0.146,0.37,0.346
36021,1990.0,0.185,0.227,0.264,0.324
36021,2e3,0.226,0.257,0.19,0.327
36021,2010.0,0.285,0.288,0.121,0.306
36023,1970.0,0.106,0.114,0.439,0.341
36023,1980.0,0.151,0.147,0.338,0.365
36023,1990.0,0.182,0.24,0.232,0.346
36023,2e3,0.188,0.282,0.172,0.358
36023,2010.0,0.227,0.309,0.099,0.365
36025,1970.0,0.086,0.121,0.451,0.342
36025,1980.0,0.118,0.149,0.356,0.377
36025,1990.0,0.132,0.226,0.26,0.382
36025,2e3,0.166,0.259,0.201,0.374
36025,2010.0,0.205,0.284,0.125,0.386
36027,1970.0,0.14,0.123,0.42,0.317
36027,1980.0,0.189,0.169,0.294,0.348
36027,1990.0,0.248,0.26,0.202,0.291
36027,2e3,0.276,0.283,0.16,0.28
36027,2010.0,0.334,0.295,0.104,0.267
36029,1970.0,0.1,0.097,0.496,0.306
36029,1980.0,0.151,0.149,0.346,0.354
36029,1990.0,0.2,0.247,0.236,0.317
36029,2e3,0.245,0.285,0.171,0.299
36029,2010.0,0.312,0.306,0.098,0.284
36031,1970.0,0.081,0.099,0.495,0.325
36031,1980.0,0.141,0.15,0.349,0.36
36031,1990.0,0.158,0.227,0.258,0.357
36031,2e3,0.183,0.24,0.196,0.381
36031,2010.0,0.238,0.306,0.12,0.336
36033,1970.0,0.071,0.091,0.553,0.285
36033,1980.0,0.116,0.133,0.402,0.349
36033,1990.0,0.117,0.223,0.305,0.355
36033,2e3,0.13,0.229,0.303,0.338
36033,2010.0,0.177,0.304,0.152,0.366
36035,1970.0,0.065,0.082,0.551,0.302
36035,1980.0,0.093,0.128,0.405,0.374
36035,1990.0,0.114,0.21,0.295,0.381
36035,2e3,0.135,0.258,0.222,0.385
36035,2010.0,0.157,0.316,0.142,0.384
36037,1970.0,0.08,0.109,0.442,0.368
36037,1980.0,0.118,0.151,0.308,0.424
36037,1990.0,0.14,0.27,0.226,0.365
36037,2e3,0.163,0.3,0.156,0.381
36037,2010.0,0.202,0.329,0.092,0.377
36039,1970.0,0.068,0.091,0.503,0.338
36039,1980.0,0.098,0.123,0.373,0.407
36039,1990.0,0.134,0.242,0.272,0.352
36039,2e3,0.164,0.257,0.214,0.365
36039,2010.0,0.201,0.295,0.131,0.372
36041,1970.0,0.079,0.103,0.519,0.299
36041,1980.0,0.112,0.167,0.327,0.394
36041,1990.0,0.151,0.233,0.227,0.39
36041,2e3,0.184,0.278,0.166,0.373
36041,2010.0,0.238,0.338,0.101,0.324
36043,1970.0,0.065,0.087,0.523,0.325
36043,1980.0,0.104,0.141,0.372,0.384
36043,1990.0,0.129,0.234,0.274,0.364
36043,2e3,0.157,0.283,0.206,0.354
36043,2010.0,0.213,0.331,0.111,0.344
36045,1970.0,0.074,0.107,0.466,0.354
36045,1980.0,0.103,0.142,0.36,0.395
36045,1990.0,0.136,0.245,0.236,0.384
36045,2e3,0.16,0.306,0.171,0.363
36045,2010.0,0.205,0.341,0.112,0.341
36047,1970.0,0.066,0.065,0.588,0.28
36047,1980.0,0.116,0.111,0.451,0.322
36047,1990.0,0.166,0.186,0.363,0.285
36047,2e3,0.218,0.202,0.312,0.267
36047,2010.0,0.316,0.204,0.211,0.269
36049,1970.0,0.063,0.084,0.535,0.319
36049,1980.0,0.097,0.116,0.376,0.411
36049,1990.0,0.105,0.182,0.264,0.448
36049,2e3,0.117,0.212,0.19,0.481
36049,2010.0,0.142,0.283,0.119,0.456
36051,1970.0,0.103,0.111,0.478,0.309
36051,1980.0,0.148,0.146,0.327,0.379
36051,1990.0,0.181,0.242,0.225,0.352
36051,2e3,0.192,0.293,0.177,0.338
36051,2010.0,0.239,0.302,0.111,0.347
36053,1970.0,0.106,0.116,0.444,0.334
36053,1980.0,0.154,0.148,0.318,0.379
36053,1990.0,0.182,0.243,0.208,0.367
36053,2e3,0.216,0.286,0.167,0.332
36053,2010.0,0.272,0.298,0.096,0.334
36055,1970.0,0.145,0.12,0.422,0.314
36055,1980.0,0.213,0.168,0.283,0.337
36055,1990.0,0.263,0.258,0.199,0.28
36055,2e3,0.312,0.275,0.151,0.261
36055,2010.0,0.359,0.291,0.101,0.248
36057,1970.0,0.059,0.073,0.551,0.317
36057,1980.0,0.084,0.134,0.394,0.388
36057,1990.0,0.108,0.215,0.299,0.378
36057,2e3,0.136,0.253,0.219,0.392
36057,2010.0,0.163,0.306,0.171,0.359
36059,1970.0,0.17,0.124,0.342,0.364
36059,1980.0,0.236,0.164,0.223,0.377
36059,1990.0,0.3,0.24,0.158,0.302
36059,2e3,0.354,0.246,0.133,0.268
36059,2010.0,0.423,0.238,0.097,0.243
36061,1970.0,0.207,0.106,0.454,0.234
36061,1980.0,0.332,0.14,0.32,0.208
36061,1990.0,0.422,0.172,0.247,0.159
36061,2e3,0.494,0.158,0.213,0.135
36061,2010.0,0.593,0.142,0.137,0.128
36063,1970.0,0.076,0.089,0.495,0.34
36063,1980.0,0.115,0.135,0.343,0.407
36063,1990.0,0.136,0.252,0.242,0.371
36063,2e3,0.174,0.289,0.167,0.369
36063,2010.0,0.229,0.318,0.097,0.356
36065,1970.0,0.093,0.095,0.496,0.317
36065,1980.0,0.132,0.144,0.35,0.374
36065,1990.0,0.167,0.261,0.249,0.323
36065,2e3,0.183,0.282,0.21,0.326
36065,2010.0,0.231,0.315,0.125,0.329
36067,1970.0,0.145,0.109,0.399,0.347
36067,1980.0,0.194,0.165,0.273,0.367
36067,1990.0,0.244,0.26,0.193,0.304
36067,2e3,0.285,0.281,0.143,0.291
36067,2010.0,0.335,0.299,0.099,0.267
36069,1970.0,0.105,0.124,0.418,0.353
36069,1980.0,0.154,0.17,0.29,0.385
36069,1990.0,0.195,0.277,0.19,0.338
36069,2e3,0.247,0.311,0.126,0.316
36069,2010.0,0.316,0.312,0.085,0.287
36071,1970.0,0.1,0.101,0.454,0.345
36071,1980.0,0.149,0.153,0.325,0.373
36071,1990.0,0.195,0.255,0.228,0.322
36071,2e3,0.225,0.282,0.182,0.311
36071,2010.0,0.286,0.3,0.119,0.294
36073,1970.0,0.069,0.081,0.547,0.303
36073,1980.0,0.099,0.123,0.382,0.396
36073,1990.0,0.107,0.224,0.285,0.384
36073,2e3,0.13,0.238,0.236,0.397
36073,2010.0,0.162,0.291,0.142,0.405
36075,1970.0,0.078,0.078,0.525,0.319
36075,1980.0,0.109,0.121,0.366,0.404
36075,1990.0,0.129,0.207,0.253,0.411
36075,2e3,0.144,0.248,0.196,0.412
36075,2010.0,0.177,0.283,0.138,0.402
36077,1970.0,0.12,0.114,0.44,0.326
36077,1980.0,0.162,0.154,0.323,0.361
36077,1990.0,0.199,0.222,0.223,0.356
36077,2e3,0.22,0.263,0.17,0.347
36077,2010.0,0.272,0.281,0.106,0.341
36079,1970.0,0.128,0.141,0.329,0.403
36079,1980.0,0.195,0.169,0.226,0.41
36079,1990.0,0.278,0.276,0.135,0.311
36079,2e3,0.339,0.282,0.098,0.281
36079,2010.0,0.382,0.275,0.078,0.265
36081,1970.0,0.102,0.092,0.484,0.322
36081,1980.0,0.155,0.137,0.369,0.339
36081,1990.0,0.206,0.208,0.289,0.298
36081,2e3,0.243,0.223,0.256,0.277
36081,2010.0,0.302,0.229,0.196,0.273
36083,1970.0,0.093,0.091,0.498,0.318
36083,1980.0,0.139,0.149,0.34,0.373
36083,1990.0,0.195,0.253,0.223,0.329
36083,2e3,0.237,0.287,0.151,0.325
36083,2010.0,0.285,0.325,0.093,0.297
36085,1970.0,0.091,0.082,0.477,0.35
36085,1980.0,0.148,0.145,0.315,0.393
36085,1990.0,0.207,0.227,0.214,0.352
36085,2e3,0.232,0.258,0.174,0.336
36085,2010.0,0.306,0.258,0.118,0.319
36087,1970.0,0.184,0.121,0.361,0.335
36087,1980.0,0.258,0.174,0.234,0.334
36087,1990.0,0.33,0.242,0.167,0.261
36087,2e3,0.375,0.253,0.147,0.225
36087,2010.0,0.407,0.237,0.127,0.229
36089,1970.0,0.095,0.117,0.489,0.298
36089,1980.0,0.133,0.144,0.356,0.367
36089,1990.0,0.151,0.206,0.269,0.375
36089,2e3,0.164,0.251,0.208,0.377
36089,2010.0,0.216,0.296,0.129,0.359
36091,1970.0,0.117,0.11,0.427,0.346
36091,1980.0,0.186,0.171,0.268,0.375
36091,1990.0,0.252,0.26,0.17,0.318
36091,2e3,0.309,0.284,0.118,0.29
36091,2010.0,0.38,0.301,0.062,0.257
36093,1970.0,0.14,0.101,0.399,0.36
36093,1980.0,0.183,0.154,0.285,0.378
36093,1990.0,0.23,0.245,0.193,0.333
36093,2e3,0.263,0.275,0.152,0.309
36093,2010.0,0.298,0.296,0.097,0.31
36095,1970.0,0.07,0.109,0.484,0.338
36095,1980.0,0.115,0.128,0.358,0.399
36095,1990.0,0.144,0.218,0.263,0.375
36095,2e3,0.173,0.263,0.183,0.381
36095,2010.0,0.191,0.303,0.119,0.387
36097,1970.0,0.078,0.085,0.472,0.365
36097,1980.0,0.113,0.127,0.362,0.398
36097,1990.0,0.136,0.217,0.258,0.388
36097,2e3,0.155,0.27,0.176,0.399
36097,2010.0,0.18,0.32,0.113,0.387
36099,1970.0,0.079,0.092,0.498,0.331
36099,1980.0,0.122,0.146,0.343,0.39
36099,1990.0,0.142,0.25,0.238,0.369
36099,2e3,0.175,0.259,0.209,0.357
36099,2010.0,0.196,0.32,0.146,0.338
36101,1970.0,0.094,0.109,0.455,0.342
36101,1980.0,0.126,0.14,0.334,0.4
36101,1990.0,0.144,0.234,0.25,0.371
36101,2e3,0.179,0.276,0.172,0.373
36101,2010.0,0.208,0.311,0.112,0.369
36103,1970.0,0.12,0.106,0.41,0.364
36103,1980.0,0.178,0.163,0.263,0.396
36103,1990.0,0.23,0.263,0.178,0.329
36103,2e3,0.275,0.274,0.138,0.313
36103,2010.0,0.335,0.266,0.102,0.297
36105,1970.0,0.084,0.103,0.497,0.316
36105,1980.0,0.12,0.143,0.382,0.355
36105,1990.0,0.144,0.228,0.288,0.34
36105,2e3,0.167,0.257,0.238,0.339
36105,2010.0,0.211,0.302,0.152,0.335
36107,1970.0,0.111,0.113,0.385,0.391
36107,1980.0,0.148,0.146,0.281,0.425
36107,1990.0,0.18,0.231,0.194,0.394
36107,2e3,0.197,0.277,0.152,0.374
36107,2010.0,0.238,0.307,0.097,0.358
36109,1970.0,0.284,0.121,0.286,0.31
36109,1980.0,0.363,0.15,0.192,0.295
36109,1990.0,0.417,0.221,0.128,0.234
36109,2e3,0.475,0.216,0.086,0.223
36109,2010.0,0.503,0.238,0.064,0.194
36111,1970.0,0.112,0.116,0.455,0.316
36111,1980.0,0.16,0.158,0.332,0.35
36111,1990.0,0.216,0.26,0.234,0.291
36111,2e3,0.25,0.267,0.183,0.3
36111,2010.0,0.301,0.295,0.109,0.294
36113,1970.0,0.113,0.117,0.431,0.339
36113,1980.0,0.163,0.151,0.312,0.374
36113,1990.0,0.194,0.258,0.217,0.33
36113,2e3,0.232,0.278,0.154,0.336
36113,2010.0,0.283,0.292,0.093,0.333
36115,1970.0,0.075,0.1,0.495,0.329
36115,1980.0,0.103,0.132,0.375,0.389
36115,1990.0,0.116,0.226,0.26,0.399
36115,2e3,0.143,0.246,0.208,0.402
36115,2010.0,0.185,0.272,0.121,0.423
36117,1970.0,0.075,0.087,0.519,0.319
36117,1980.0,0.115,0.138,0.362,0.385
36117,1990.0,0.14,0.239,0.257,0.363
36117,2e3,0.17,0.291,0.177,0.362
36117,2010.0,0.213,0.312,0.107,0.368
36119,1970.0,0.21,0.115,0.355,0.32
36119,1980.0,0.28,0.15,0.248,0.322
36119,1990.0,0.353,0.206,0.19,0.251
36119,2e3,0.409,0.206,0.164,0.221
36119,2010.0,0.46,0.207,0.124,0.209
36121,1970.0,0.066,0.1,0.502,0.331
36121,1980.0,0.086,0.14,0.368,0.405
36121,1990.0,0.097,0.211,0.297,0.395
36121,2e3,0.115,0.252,0.244,0.389
36121,2010.0,0.147,0.321,0.132,0.4
36123,1970.0,0.095,0.12,0.46,0.325
36123,1980.0,0.131,0.13,0.354,0.384
36123,1990.0,0.15,0.222,0.263,0.365
36123,2e3,0.182,0.257,0.2,0.362
36123,2010.0,0.243,0.265,0.137,0.356
37000,1970.0,0.085,0.084,0.615,0.217
37000,1980.0,0.132,0.138,0.452,0.278
37000,1990.0,0.174,0.236,0.3,0.29
37000,2e3,0.225,0.272,0.219,0.284
37000,2010.0,0.278,0.308,0.146,0.269
37001,1970.0,0.085,0.085,0.614,0.215
37001,1980.0,0.118,0.135,0.46,0.287
37001,1990.0,0.146,0.232,0.321,0.301
37001,2e3,0.192,0.262,0.235,0.312
37001,2010.0,0.21,0.328,0.174,0.288
37003,1970.0,0.033,0.037,0.739,0.19
37003,1980.0,0.068,0.091,0.561,0.28
37003,1990.0,0.079,0.158,0.41,0.353
37003,2e3,0.093,0.238,0.313,0.355
37003,2010.0,0.13,0.282,0.193,0.395
37005,1970.0,0.033,0.059,0.719,0.19
37005,1980.0,0.051,0.096,0.615,0.238
37005,1990.0,0.09,0.171,0.474,0.265
37005,2e3,0.117,0.246,0.32,0.318
37005,2010.0,0.174,0.285,0.204,0.337
37007,1970.0,0.04,0.048,0.698,0.214
37007,1980.0,0.069,0.101,0.531,0.299
37007,1990.0,0.073,0.153,0.392,0.382
37007,2e3,0.092,0.226,0.298,0.384
37007,2010.0,0.107,0.262,0.217,0.413
37009,1970.0,0.036,0.035,0.742,0.188
37009,1980.0,0.06,0.089,0.59,0.261
37009,1990.0,0.081,0.159,0.444,0.315
37009,2e3,0.121,0.232,0.314,0.333
37009,2010.0,0.186,0.311,0.193,0.31
37011,1970.0,0.061,0.063,0.687,0.188
37011,1980.0,0.095,0.121,0.504,0.281
37011,1990.0,0.124,0.201,0.378,0.297
37011,2e3,0.145,0.243,0.294,0.318
37011,2010.0,0.201,0.313,0.191,0.295
37013,1970.0,0.059,0.063,0.652,0.226
37013,1980.0,0.086,0.115,0.495,0.304
37013,1990.0,0.108,0.216,0.341,0.335
37013,2e3,0.16,0.252,0.25,0.338
37013,2010.0,0.178,0.322,0.186,0.314
37015,1970.0,0.052,0.048,0.76,0.14
37015,1980.0,0.065,0.085,0.621,0.229
37015,1990.0,0.08,0.138,0.451,0.33
37015,2e3,0.088,0.183,0.362,0.367
37015,2010.0,0.111,0.257,0.251,0.381
37017,1970.0,0.034,0.054,0.723,0.189
37017,1980.0,0.07,0.101,0.561,0.268
37017,1990.0,0.077,0.199,0.436,0.288
37017,2e3,0.113,0.255,0.294,0.338
37017,2010.0,0.115,0.333,0.226,0.326
37019,1970.0,0.04,0.045,0.705,0.21
37019,1980.0,0.08,0.123,0.485,0.312
37019,1990.0,0.107,0.251,0.308,0.333
37019,2e3,0.161,0.29,0.217,0.332
37019,2010.0,0.254,0.331,0.136,0.279
37021,1970.0,0.1,0.112,0.533,0.255
37021,1980.0,0.146,0.152,0.406,0.296
37021,1990.0,0.191,0.256,0.255,0.298
37021,2e3,0.253,0.284,0.181,0.283
37021,2010.0,0.351,0.297,0.1,0.252
37023,1970.0,0.056,0.07,0.676,0.199
37023,1980.0,0.088,0.118,0.54,0.253
37023,1990.0,0.106,0.212,0.399,0.283
37023,2e3,0.128,0.244,0.324,0.304
37023,2010.0,0.174,0.304,0.225,0.297
37025,1970.0,0.055,0.072,0.697,0.176
37025,1980.0,0.086,0.136,0.51,0.267
37025,1990.0,0.123,0.247,0.326,0.304
37025,2e3,0.191,0.29,0.218,0.301
37025,2010.0,0.262,0.336,0.126,0.276
37027,1970.0,0.052,0.066,0.694,0.188
37027,1980.0,0.077,0.097,0.556,0.27
37027,1990.0,0.089,0.189,0.432,0.29
37027,2e3,0.104,0.237,0.338,0.321
37027,2010.0,0.134,0.303,0.241,0.322
37029,1970.0,0.043,0.062,0.748,0.147
37029,1980.0,0.049,0.122,0.554,0.275
37029,1990.0,0.101,0.234,0.338,0.327
37029,2e3,0.162,0.319,0.179,0.34
37029,2010.0,0.193,0.433,0.134,0.239
37031,1970.0,0.062,0.089,0.597,0.253
37031,1980.0,0.121,0.153,0.429,0.296
37031,1990.0,0.162,0.284,0.245,0.309
37031,2e3,0.198,0.326,0.179,0.296
37031,2010.0,0.242,0.364,0.114,0.28
37033,1970.0,0.037,0.042,0.75,0.171
37033,1980.0,0.051,0.089,0.59,0.27
37033,1990.0,0.066,0.169,0.45,0.315
37033,2e3,0.083,0.242,0.308,0.367
37033,2010.0,0.107,0.291,0.242,0.359
37035,1970.0,0.084,0.094,0.604,0.217
37035,1980.0,0.113,0.133,0.482,0.272
37035,1990.0,0.142,0.226,0.333,0.3
37035,2e3,0.17,0.265,0.252,0.313
37035,2010.0,0.215,0.308,0.173,0.303
37037,1970.0,0.061,0.055,0.658,0.226
37037,1980.0,0.13,0.113,0.485,0.273
37037,1990.0,0.195,0.202,0.3,0.302
37037,2e3,0.276,0.236,0.221,0.267
37037,2010.0,0.362,0.256,0.138,0.244
37039,1970.0,0.039,0.054,0.721,0.187
37039,1980.0,0.062,0.087,0.564,0.287
37039,1990.0,0.08,0.19,0.401,0.329
37039,2e3,0.11,0.275,0.267,0.348
37039,2010.0,0.184,0.327,0.176,0.313
37041,1970.0,0.071,0.066,0.678,0.185
37041,1980.0,0.078,0.118,0.549,0.255
37041,1990.0,0.122,0.197,0.367,0.314
37041,2e3,0.164,0.231,0.269,0.336
37041,2010.0,0.209,0.293,0.171,0.327
37043,1970.0,0.052,0.05,0.757,0.141
37043,1980.0,0.098,0.105,0.536,0.261
37043,1990.0,0.126,0.182,0.371,0.321
37043,2e3,0.154,0.273,0.235,0.338
37043,2010.0,0.201,0.379,0.121,0.299
37045,1970.0,0.06,0.075,0.662,0.203
37045,1980.0,0.092,0.124,0.526,0.258
37045,1990.0,0.111,0.211,0.365,0.313
37045,2e3,0.133,0.248,0.278,0.341
37045,2010.0,0.165,0.317,0.177,0.341
37047,1970.0,0.048,0.064,0.703,0.185
37047,1980.0,0.081,0.115,0.558,0.246
37047,1990.0,0.091,0.185,0.406,0.318
37047,2e3,0.101,0.249,0.314,0.337
37047,2010.0,0.127,0.364,0.204,0.305
37049,1970.0,0.083,0.093,0.526,0.298
37049,1980.0,0.117,0.159,0.391,0.333
37049,1990.0,0.151,0.292,0.241,0.315
37049,2e3,0.193,0.328,0.179,0.3
37049,2010.0,0.216,0.372,0.131,0.281
37051,1970.0,0.1,0.109,0.449,0.343
37051,1980.0,0.142,0.185,0.304,0.369
37051,1990.0,0.166,0.324,0.197,0.312
37051,2e3,0.191,0.375,0.15,0.284
37051,2010.0,0.229,0.402,0.106,0.263
37053,1970.0,0.029,0.08,0.736,0.155
37053,1980.0,0.049,0.104,0.496,0.351
37053,1990.0,0.082,0.227,0.323,0.368
37053,2e3,0.133,0.298,0.224,0.344
37053,2010.0,0.192,0.345,0.153,0.31
37055,1970.0,0.062,0.102,0.665,0.171
37055,1980.0,0.154,0.166,0.353,0.327
37055,1990.0,0.214,0.298,0.19,0.298
37055,2e3,0.277,0.333,0.114,0.276
37055,2010.0,0.294,0.376,0.086,0.244
37057,1970.0,0.052,0.059,0.7,0.19
37057,1980.0,0.083,0.114,0.528,0.275
37057,1990.0,0.1,0.212,0.358,0.33
37057,2e3,0.128,0.261,0.28,0.332
37057,2010.0,0.179,0.295,0.189,0.337
37059,1970.0,0.044,0.04,0.713,0.203
37059,1980.0,0.099,0.105,0.495,0.301
37059,1990.0,0.147,0.21,0.304,0.339
37059,2e3,0.176,0.258,0.219,0.347
37059,2010.0,0.256,0.28,0.146,0.318
37061,1970.0,0.045,0.067,0.664,0.224
37061,1980.0,0.069,0.105,0.563,0.263
37061,1990.0,0.066,0.187,0.436,0.31
37061,2e3,0.105,0.237,0.342,0.316
37061,2010.0,0.104,0.313,0.286,0.297
37063,1970.0,0.156,0.097,0.528,0.218
37063,1980.0,0.241,0.157,0.349,0.253
37063,1990.0,0.334,0.235,0.211,0.221
37063,2e3,0.401,0.236,0.17,0.192
37063,2010.0,0.456,0.242,0.126,0.177
37065,1970.0,0.058,0.061,0.699,0.183
37065,1980.0,0.075,0.099,0.544,0.282
37065,1990.0,0.081,0.172,0.415,0.332
37065,2e3,0.085,0.202,0.344,0.369
37065,2010.0,0.107,0.306,0.224,0.362
37067,1970.0,0.118,0.093,0.544,0.245
37067,1980.0,0.183,0.15,0.373,0.294
37067,1990.0,0.241,0.245,0.224,0.29
37067,2e3,0.287,0.264,0.18,0.27
37067,2010.0,0.321,0.285,0.132,0.261
37069,1970.0,0.043,0.047,0.748,0.163
37069,1980.0,0.07,0.105,0.568,0.257
37069,1990.0,0.092,0.202,0.376,0.33
37069,2e3,0.132,0.259,0.264,0.345
37069,2010.0,0.182,0.31,0.183,0.325
37071,1970.0,0.057,0.065,0.71,0.169
37071,1980.0,0.087,0.132,0.539,0.243
37071,1990.0,0.108,0.229,0.391,0.271
37071,2e3,0.142,0.277,0.286,0.296
37071,2010.0,0.185,0.339,0.182,0.294
