FIPS,Unemployment_rate_2015,Median_Household_Income_2014
72059,0.195,NA
72061,0.059000000000000004,NA
72063,0.08900000000000001,NA
72065,0.157,NA
72067,0.11699999999999999,NA
72069,0.14800000000000002,NA
72071,0.127,NA
72073,0.151,NA
72075,0.154,NA
72077,0.141,NA
72079,0.179,NA
72081,0.204,NA
72083,0.16899999999999998,NA
72085,0.142,NA
72087,0.11800000000000001,NA
72089,0.157,NA
72091,0.11900000000000001,NA
72093,0.165,NA
72095,0.187,NA
72097,0.135,NA
72099,0.156,NA
72101,0.142,NA
72103,0.133,NA
72105,0.138,NA
72107,0.16399999999999998,NA
72109,0.21,NA
72111,0.17600000000000002,NA
72113,0.139,NA
72115,0.16899999999999998,NA
72117,0.166,NA
72119,0.10400000000000001,NA
72121,0.14800000000000002,NA
72123,0.243,NA
72125,0.141,NA
72127,0.076,NA
72129,0.132,NA
72131,0.19899999999999998,NA
72133,0.184,NA
72135,0.084,NA
72137,0.09,NA
72139,0.07,NA
72141,0.16,NA
72143,0.11699999999999999,NA
72145,0.138,NA
72147,0.11199999999999999,NA
72149,0.19899999999999998,NA
72151,0.175,NA
72153,0.19,NA
